position,title,link,product_link,product_id,serpapi_product_api,source,price,extracted_price,rating,reviews,extensions,badge,thumbnail,tag,delivery,old_price,extracted_old_price,second_hand_condition,Query_List,Query,Proxy_rating,Proxy_reviews,Discount,Promo_1,Promo_2,Proxy_store,Proxy_seller_1,Proxy_seller_2,Proxy_seller_3,Proxy_seller_4,Proxy_seller_5,Proxy_seller_6,Proxy_seller_7,number_of_comparisons,comparison_link,serpapi_product_api_comparisons,store_rating,store_reviews
35,Old Navy Polo Shirt Xl Mens Short Sleeve Gray Casual,https://www.ebay.com/itm/225595578677?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOopIpXvJTrvnAhj2aZnq2EwyzssmMSvRR9LIc9Tcg8fZfuc7u3f8tQk&com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581,https://www.google.com/shopping/product/1?gl=us&prds=pid:2013164019244936521,2013164019244936521,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2013164019244936521,eBay - marjie824,,15.74,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQqxYmOXGv2WUsFe9CDKO2UC5K_NJDFDRTGHSBXFm4_69fMk79issgjOG_VxBQaQwRVCFZj8y6dZXXMI19-yNNPef9yV5aJzRjRJZw8VcEBczbJhxoZbO7R&usqp=CAE,,"Delivery by Wed, Oct 11 · Free 60-day returns",,,,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,1,0,,,,,
36,Old Navy Gray Classic Every Day Men’s Polo Medium - Men | Color: Grey | Size: M,https://www.mercari.com/us/item/m93223680405/,https://www.google.com/shopping/product/1?gl=us&prds=pid:6112454955204939381,6112454955204939381,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6112454955204939381,Mercari,,11.0,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTpaGgWb9zmg8D2V4MzoDKWAcjMWyA_0rGLHG59wBoggdMcZ9xGbtpsHx_UvZOLumLTeyJI3YG4-vi23EwlGWzpb0EJd4hiUpr3dZqIAd-j92xtJoxyEYDDMA&usqp=CAE,,$7.40 delivery,,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
37,Old Navy Men's Polo Shirt - Navy - M,https://www.depop.com/products/shirtkingz-old-navy-boys-red-short-68a0/?srsltid=AfmBOopDVAGOi1BffgjAfGw-C5oCo9eEUqp779oKJZEMfX_4MCSYeW6GCi4,https://www.google.com/shopping/product/3620170549579551288?gl=us,3620170549579551288,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3620170549579551288,Depop,,29.0,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSvWkpfD6RzIKyO47ttOhdtLKcT7Xx4liad5FWKb-YiO_zU_DyhnLdLvXpRUG-V3_95oo6N51TJap9y_D_faBXGBi7pH5tNTPuQNr3K5pZarvhX23mvG9ml&usqp=CAE,,$9.99 delivery,,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
38,"Old Navy Oatmeal Pique Polo Shirt, Little Boys",https://berrikidsboutique.com/oatmeal-pique-polo-shirt-little-boys/,https://www.google.com/shopping/product/15335089062514468999?gl=us,15335089062514468999,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15335089062514468999,Berri Kids Boutique,,4.5,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQLorgzuOc_yEKnpUswqdjNd-2t_OAMhbFy2PBJEHXJz5vsc5BilMvPnuM9DYhgpield3u7c16eqm-paP4Fywh4qYZsqOZ9wfdDRh1p_-WQBGb5jc5FOaYVaA&usqp=CAE,,"Delivery by Mon, Oct 16",,,,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
39,Old Navy Shirts | Old Navy Medium Turquoise Polo with Sea Turtles | Color: Blue ...,https://poshmark.com/listing/Old-Navy-Medium-Turquoise-Polo-with-Sea-Turtles-63afce4fffb5d035e4793088?com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581#utm_source=gdm_unpaid,https://www.google.com/shopping/product/7916689033986224109?gl=us,7916689033986224109,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7916689033986224109,Poshmark,,13.0,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTgnobFI9n-lLhV_tEXTE5H2YSR-eXSc1yL9J0b85TwdpDvPhgZa7UtYpEx9hDw4GUYXsFUkOVOvSIuSDlrX2rr02sFyuqdlcih_jw6ZVHB&usqp=CAE,,"Delivery by Fri, Oct 13",,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
40,Old Navy Men's Long-Sleeve Uniform Pique Polo - - Size S,https://oldnavy.gap.com/browse/product.do?pid=753326032&vid=1&tid=onns000009,https://www.google.com/shopping/product/8910031723658351518?gl=us,8910031723658351518,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8910031723658351518,Old Navy,,29.99,4.9,24.0,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQRGXqOMAvDdKxb5NJF_FzHXJQcrzfWxrTnVbR5SvFAV_31WyjfjZ7waXBWehQY3id6hveqCUf7OoGIsV7qDZOhda3YDOpieq1MLZpd1zmn&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy polo,4.9,24.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
41,Old Navy Men's Tech Core Polo - Red - Tall Size XL,https://oldnavy.gap.com/browse/product.do?pid=420108002&vid=2&tid=onns000009,https://www.google.com/shopping/product/8652485512184175042?gl=us,8652485512184175042,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8652485512184175042,Old Navy,,9.99,4.7,251.0,"['$5.01 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT7XW3lU3QGIYsusBDnk_orhXu1YOSjCXYZakmg0uU5vzLa2pDo5RDKGyHOC2jDXLyC0InPilEU-pKkjQXoBDWTjRzCtEVgQl9VXfxHfJtHbX9vSngoaNCa6A&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy polo,4.7,251.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
42,Old Navy Men's Tech Core Polo 5-Pack - Multi - Size Xxxxl,https://oldnavy.gap.com/browse/product.do?pid=420080002&vid=1&tid=onns000009,https://www.google.com/shopping/product/4455534125454711810?gl=us,4455534125454711810,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=4455534125454711810,Old Navy,,38.0,4.6,144.0,['SALE'],Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSqoIbjS96Idhs7mLQHDovSp9ogYVC5SvUzcbKVHoOQExiECoX00754qx1i7NTF_FeGT_xkxiCytvawRKb9jSm78GeMXkIcPXjKd-6oIomG3jJWUIGuSSO9&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,79.99,,old_q,old navy polo,4.6,144.0,-41.989999999999995,0,1,1,0,0,1,0,0,0,0,,,,,
43,"Men's Polo, Old Navy, Size Large, Short Sleeves, Navy",https://www.ebay.com/itm/314000459961?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoruPt658sdLxrolR3JM6mtX1uVASn-JUlJSl4oznVVs18WyBkmj6tQ&com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581,https://www.google.com/shopping/product/1?gl=us&prds=pid:15681092176212824515,15681092176212824515,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15681092176212824515,eBay,,10.39,,,['SALE'],,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQdX9K9gg43r9-BL6OTxsafMaErw2BlrkR4Eu48w_IWoPMOxT3vJRV1urkKUt83sdUr_OBIAOgEb6iMubYGUf-LmGSqOKW4NE1u2Oi6R55Pmgk_7h4fNw91&usqp=CAE,SALE,"Delivery by Tue, Oct 10 · Free 30-day returns",,15.99,,old_q,old navy polo,4.744000000000001,651.6,-5.6,0,1,0,0,0,0,0,0,1,0,,,,,
44,Old Navy Polos | Old Navy Polo | Color: Blue | Size: L,https://curtsyapp.com/item/old-navy-polo/21nybBFgIg?srsltid=AfmBOoroDQbEc1CwtuV5ZvggADoAhA4xK_Kv8QyOi3gRdbEDv5aYCOeLS8k,https://www.google.com/shopping/product/10717219534221934858?gl=us,10717219534221934858,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10717219534221934858,Curtsy,,13.0,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTuUifIO6lBH3pBYbyq6Wb9V4FULysETAim7KXDKv25E32E_9npdr_I5VO9ntedi-lZTkf3qHAqD5FF21yu6R5KTSAGkfGFa9zxERLbo-i8&usqp=CAE,,Free delivery,,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
45,Old Navy Men's Classic Fit Pique Polo - - Tall Size M,https://oldnavy.gap.com/browse/product.do?pid=753307002&vid=2&tid=onns000009,https://www.google.com/shopping/product/17747107422805195771?gl=us,17747107422805195771,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17747107422805195771,Old Navy,,15.0,4.8,17.0,"['$11.99 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTOR8i9NclHHpe73uL1_dtzYQ-LhT3c1zOJBlEte1PHwpP9P1R8Lb1mPxjQ2GKZFpKPF4BFlfCzS-dxW6rKj9DTLrWsHF-yDiVMB4MmrbZP-Sw5L2BEiieW&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy polo,4.8,17.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
46,Old Navy Women's Ultralite Rib-Knit Cropped Polo Shirt - - Size L,https://oldnavy.gap.com/browse/product.do?pid=619946052&vid=1&tid=onns000009,https://www.google.com/shopping/product/7788591794669615165?gl=us,7788591794669615165,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7788591794669615165,Old Navy,,9.99,4.6,424.0,"['$7.50 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR7G6SXHPkfNmVqgDzrfo9FpKz6_jRuzdv-kePxH1yfkglWXCvAaja265I9tSBLtjgZZoqvcRmRYVSzHiChQ0JmC8Dn5G7uFXEino0PaoGP&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy polo,4.6,424.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
47,Old Navy Men's Classic Fit Jersey Polo Men - - Size M,https://oldnavy.gap.com/browse/product.do?pid=656157012&vid=1&tid=onns000009,https://www.google.com/shopping/product/11971758347438507741?gl=us,11971758347438507741,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11971758347438507741,Old Navy,,24.47,4.9,18.0,['SALE'],Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSU8Av2RDtXOact4ThEYVSOAyLNe9_LdDTldaKnA2RLx0RwGK5n2NkNaS5fsW8ZuHQ651q-AvmpfgHxbXh23thM1dGrsJ3ha_jrvx02ZO4Zp_46kB0g-xhf&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,59.99,,old_q,old navy polo,4.9,18.0,-35.52,0,1,1,0,0,1,0,0,0,0,,,,,
48,Old Navy Men's Printed Classic Fit Jersey Polo - - Size S,https://oldnavy.gap.com/browse/product.do?pid=656100012&vid=1&tid=onns000009,https://www.google.com/shopping/product/5692800510930726090?gl=us,5692800510930726090,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5692800510930726090,Old Navy,,18.47,4.8,100.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQcepoBKk_9i2uuiergBjDFj95KW-Xf-hr89pf069M6ZnJEQBMo-H9TIyFjYOelpyuFkm_8oYhcCiiTLjT2h0sW3RaZ3VcarvY7Pc_yBSn0&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,22.99,,old_q,old navy polo,4.8,100.0,-4.52,0,1,1,0,0,1,0,0,0,0,,,,,
49,Old Navy Blue Two Pocket Button Polo,https://jethreads.com/products/old-navy-blue-two-pocket-button-polo-1?variant=41026946891833&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqBknRcmrbyLkv0NR2LWC_tKgjlFwCm9VvktLftSnrYPa6QRne_YfE&com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581,https://www.google.com/shopping/product/10158104765917806672?gl=us,10158104765917806672,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10158104765917806672,JE Threads,,10.0,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSfETJ_aqOgRmrrsyq6GXP7zWcopFlZHPrzueCQpCnM1p1pnhZcb8lhcZ4Y5C2xOR8leNABPYTAy85ohdv_2zbga3j0V08v824rg6FpPLI&usqp=CAE,,"Delivery by Tue, Oct 17",,,,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
50,Old Navy Navy Color Polo Shirt,https://www.kidizen.com/items/10374672,https://www.google.com/shopping/product/18084416768838540096?gl=us,18084416768838540096,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=18084416768838540096,Kidizen,,5.0,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSFPgT1_NAMsr504txcQbOlYIxmpqdDomCr-SZttCW8mkndRHJjju38gg11sNJCOHVnkXFCOZhuuufkViDihZaB417S-QlLbKVP6j0Ai5o&usqp=CAE,,$5.15 delivery,,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
51,Old Navy Men's Uniform Pique Polo 2-Pack - - Size M,https://oldnavy.gap.com/browse/product.do?pid=563687012&vid=1&tid=onns000009,https://www.google.com/shopping/product/13201801944951346857?gl=us,13201801944951346857,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13201801944951346857,Old Navy,,18.47,4.6,16.0,['SALE'],Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTTCJ9o9cukxQ3RZvLUZUpCK2tbiKoPm9r4jI-j-9AIjr5BYSoRWJpD6kewViS8w2rD2leX_Nmo4EE0BbzwMWNF1liy_A5RGZg5QXykg5H3uKqHloA3jmsUoQ&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,45.99,,old_q,old navy polo,4.6,16.0,-27.520000000000003,0,1,1,0,0,1,0,0,0,0,,,,,
52,Old Navy Shirts | Men's Old Navy Short Sleeve Green Polo. Size - Large. New with ...,https://poshmark.com/listing/Mens-Old-Navy-Short-Sleeve-Green-Polo-Size--Large-New-With-Tags-63cb118f04f24d75af53034b?com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581#utm_source=gdm_unpaid,https://www.google.com/shopping/product/6585565300564226746?gl=us,6585565300564226746,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6585565300564226746,Poshmark,,10.0,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQjMpeLP6fpVOYDEy4eSMjb04L1R3_jLS2diHWTbFs7CJNPYn5yxRCfthb_pD4dYiWPIsvRKSJFVi247gOW1JPWlp6bfVwy98W_iadXHFo&usqp=CAE,,"Delivery by Fri, Oct 6",,,,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
53,Old Navy Y2K Striped Collared Polo - Men | Color: Black/White | Size: XL,https://www.mercari.com/us/item/m89245603513/?com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581,https://www.google.com/shopping/product/1?gl=us&prds=pid:3342221159875450292,3342221159875450292,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3342221159875450292,Mercari,,18.0,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRqRoo_Tf-SUNsdUC8Yd9kA4qy68_c5HmYfK42IuW-DIGWgdr5-nTV8K5iW0hccAnUTIZgFrgsuQ1ts-JXIzOiRmfD4rXAblpNdPVwgloSK_ApYqYEh-L7kqg&usqp=CAE,,$7.40 delivery,,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
54,Old Navy Kids' School Uniform Polo Shirt 3-Pack - Red - Husky Size L,https://oldnavy.gap.com/browse/product.do?pid=447304022&vid=8&tid=onns000009,https://www.google.com/shopping/product/4449639717531189584?gl=us,4449639717531189584,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=4449639717531189584,Old Navy,,18.0,4.9,657.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRdmMAGwgD-dyDem00KKxIO04pAo0fN5Z7CLhC26y8G2LUvsTW833k6JzYInVNLszgxf1LkcvYaEbyDFjAY0p0KaKTiFtVbhOr9RYoksGz0WsQmZpoX7SXAsw&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,44.99,,old_q,old navy polo,4.9,657.0,-26.990000000000002,0,1,1,0,0,1,0,0,0,0,,,,,
55,Old Navy Men's Polo Shirt - Navy - L,https://www.depop.com/products/topleg-old-navy-active-trillest-polo/?srsltid=AfmBOoqTzkpLcLzd6nETxR5b9Joc9e4ZC3DXFo0qCOnACn2X-memWN-qXQI,https://www.google.com/shopping/product/2713903415420152305?gl=us,2713903415420152305,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2713903415420152305,Depop,,20.0,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQk43eQpslGpLm-e8SMWa1sC2aCqZQx-NKJjyutpzbWan4C_ZQSyoTUjMhqSHwZLTWhORTFi9ZNmSY1nsGMe_ZeUfQ0OXmvoCULUqCRNjs&usqp=CAE,,$7.95 delivery,,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
56,Old Navy The Classic Polo Mens Medium Blue Short Sleeves Casual,https://www.ebay.com/itm/305114465937?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOor9Ib5xM87Rz_Dxb0YTaMgGMQBHFwRuLx7ZV-FEGFTIiRKkTHD5kWc&com_cvv=81c269aab9bc5fc4177fabac3c77acd26f491510dd5f94a06570d6c819846581,https://www.google.com/shopping/product/1?gl=us&prds=pid:10229616188354070288,10229616188354070288,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10229616188354070288,eBay - thegoodfit,,10.77,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTB-GK2CREVsapJyTTMnHZWF2QIdQJjtiK4ZzD6c9DD4i7PmkYDJicaFmiSBT1h_WEaCZTl-Bs7CELIUYVu-jgmjhXXPV85c-fiTCpZqac&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 60-day returns",,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,1,0,,,,,
57,Old Navy Shirts | Goodfellow Wine Basic & Old Navy Gray Active Polo | Color: Gray ...,https://poshmark.com/listing/Goodfellow-wine-basic--Old-Navy-gray-active-polo-64588e138bb2e2b848e723d9?srsltid=AfmBOooXQMg_SjsDIK1dd-uHkys64WZFwo0CUDuJ1lCZLtaDeCsTKsFAwRo#utm_source=gdm_unpaid,https://www.google.com/shopping/product/9723492789178568746?gl=us,9723492789178568746,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=9723492789178568746,Poshmark,,12.0,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRaZ6rupKImWQY8zPpFxJrQhg5X-NFhMkqd5iorINQvqTStXwuB7ezG7ARc1PMfnrNZIDRZOZndwf7HpaBD-0iBJNqB5y0CzZu8nYQAMDs&usqp=CAE,,"Delivery by Fri, Oct 6",,,used,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
58,Old Navy Men's Polo Pullover Sweater - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=654920012&vid=1&tid=onns000009,https://www.google.com/shopping/product/17745666075961838823?gl=us,17745666075961838823,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17745666075961838823,Old Navy,,26.47,4.7,80.0,"['$4.50 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTguTF_g5izF9mWh_DbTvpiFeRpJUKJvRqeH3SpPlB7yYTyfw0l4D2Zh-C-_SAhx5pvUH_9lQ-qaKeJRyGGj220KZR1jHuafwf_63fR3Jo&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy polo,4.7,80.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
59,Old Navy Men's Long-Sleeve Rugby Polo - - Size M,https://oldnavy.gap.com/browse/product.do?pid=656119002&vid=1&tid=onns000009,https://www.google.com/shopping/product/6712335590631106620?gl=us,6712335590631106620,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6712335590631106620,Old Navy,,25.0,5.0,12.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRpLlA5JQ0hqSsGY1jqA2hjzw87VsUNX1XsZD9b2xmnLPj_jzg2mFswxbvMK0FuLfU6NKxkQ60MFSxzSmJvENp3IzgduDD4U4iBnLEUdGIh&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,44.99,,old_q,old navy polo,5.0,12.0,-19.990000000000002,0,1,1,0,0,1,0,0,0,0,,,,,
60,Old Navy Polo Shirts For Women NWT Uniform Pique Polo Color: Robbie Red SIZE MED ...,https://www.mercari.com/us/item/m27529674986/,https://www.google.com/shopping/product/1?gl=us&prds=pid:12448188357781991373,12448188357781991373,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=12448188357781991373,Mercari,,30.0,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS1zoavLuQyIsn6nM7PYs0hlwxrBYG0DIGhblCbHAwPWRCURmBfoqNJEUHV939GdIFdplGmU0nwYscKO6X4zNNFK2gbyThCLeMM7_U3ks0&usqp=CAE,,$7.40 delivery,,,,old_q,old navy polo,4.744000000000001,651.6,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
1,Old Navy Women's Extra High-Waisted Pleated Taylor Wide-Leg Linen-Blend Trouser ...,https://oldnavy.gap.com/browse/product.do?pid=559841022&vid=1&tid=onns000009,https://www.google.com/shopping/product/13733252625572036186?gl=us,13733252625572036186,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13733252625572036186,Old Navy,,42.97,4.3,822.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQFsMeJVAKWhYFJ8nlc6CbE69RA9kzSzM0WjsaxNiP3GD4eClYmtzaG8Afuyvld8Yuzilgg-NhoKKyr0PiPHq5Uwebf4OMW9B_HkoblALgL_A_y9uH2hsiKag&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,49.99,,old_q,old navy pants,4.3,822.0,-7.020000000000003,0,1,1,0,0,1,0,0,0,0,,,,,
2,Old Navy Women's Extra High-Waisted Pleated Taylor Trouser Wide-Leg Pants - - Size M,https://oldnavy.gap.com/browse/product.do?pid=746628012&vid=1&tid=onns000009,https://www.google.com/shopping/product/8545114976847228112?gl=us,8545114976847228112,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8545114976847228112,Old Navy,,49.99,4.4,353.0,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT-4445GBlaMoASbG7_42d3D3h5gY-PB4BX39xuzAFmpih_zG7uSIQ2nOfAl7nUBZm5F9As8huLAURqmV3qyeBsBVtlGi2HlntPwfAZOn3B&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy pants,4.4,353.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
3,Old Navy Women's High-Waisted Wow Boot-Cut Pants - Blue - Size 12,https://oldnavy.gap.com/browse/product.do?pid=402507012&modelSize=M&vid=1&tid=onns000009,https://www.google.com/shopping/product/18286324360120157987?gl=us,18286324360120157987,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=18286324360120157987,Old Navy,,30.0,4.0,1646.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQyEzuqMaaVIl1Nf_bkghmlR94OYrYj5p1QxlN45KzretCdWwqNhTy008RX-uITw73ReSNr5m-Eqrs7cUO-8wNjDW-hzKI0bo4c1JziBj9CaESC4mrUR0X8BQ&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,34.99,,old_q,old navy pants,4.0,1646.0,-4.990000000000002,0,1,1,0,0,1,0,0,0,0,,,,,
4,Old Navy Women's Extra High-Waisted Pleated Taylor Wide-Leg Trouser Suit Pants ...,https://oldnavy.gap.com/browse/product.do?pid=559804012&vid=1&tid=onns000009,https://www.google.com/shopping/product/13902545860803746723?gl=us,13902545860803746723,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13902545860803746723,Old Navy,,49.99,4.4,375.0,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRqhJhRtolC86vQYVQSK_uAUekT0KYKQx6CYNjlKoG1ChxXlGPBLzObnYTr8sAvpEqQHrrss7PR1AtK6GbOVPdnl7kZOyOd4dg89SZioem6dWJscja6r6fw&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy pants,4.4,375.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
